seed,mcs,species,volume,ncells,mel_site,mel_parcel
149,320,3,702,6,2.648878,2.649347
149,320,4,699,6,0.756117,0.754438
149,320,5,696,6,1.671800,1.666358
149,320,6,698,6,0.069378,0.069542
149,320,7,701,6,0.962573,0.961079
153,80,1,697,6,1.037637,1.037305
153,80,2,699,6,0.187188,0.187428
153,80,3,699,6,1.405399,1.404992
153,80,4,700,6,0.178731,0.178667
153,80,5,703,6,0.986823,0.985661
153,80,6,701,6,0.098613,0.099158
153,80,7,695,6,0.090563,0.090461
151,140,1,702,6,1.664554,1.661964
151,140,2,701,6,0.414922,0.414555
151,140,3,697,6,1.989618,1.985881
151,140,4,700,6,0.203719,0.203927
151,140,5,695,6,1.018502,1.016190
151,140,6,698,6,0.120632,0.120039
151,140,7,701,6,0.421763,0.421764
152,140,1,699,6,1.432646,1.430193
152,140,2,700,6,0.416926,0.415285
152,140,3,697,6,2.158731,2.155848
152,140,4,700,6,0.146474,0.145796
152,140,5,702,6,1.331610,1.330366
152,140,6,697,6,0.207874,0.207618
152,140,7,700,6,0.205797,0.205106
156,20,1,703,6,0.429015,0.428426
156,20,2,700,6,0.040158,0.040004
156,20,3,696,6,0.468861,0.468910
156,20,4,697,6,0.016501,0.016386
156,20,5,697,6,0.252491,0.252390
156,20,6,694,6,0.018035,0.017939
156,20,7,696,6,0.028181,0.028027
148,300,1,699,6,1.714234,1.713461
148,300,2,696,6,0.528073,0.527072
148,300,3,699,6,2.578079,2.572654
148,300,4,701,6,1.047504,1.047242
148,300,5,699,6,2.085479,2.081129
148,300,6,695,6,0.753281,0.752665
148,300,7,698,6,0.462820,0.460655
150,160,1,699,6,1.345502,1.344292
150,160,2,698,6,0.420290,0.419036
150,160,3,699,6,1.890386,1.886457
150,160,4,701,6,0.378706,0.379096
150,160,5,702,6,1.774446,1.772035
150,160,6,700,6,0.459054,0.457983
150,160,7,701,6,0.509150,0.509737
155,40,1,696,6,0.675377,0.674577
155,40,2,696,6,0.046624,0.046403
155,40,3,693,6,0.831149,0.830683
155,40,4,696,6,0.040934,0.040898
155,40,5,699,6,0.481845,0.481857
155,40,6,698,6,0.009172,0.009145
155,40,7,703,6,0.048949,0.048843
153,100,1,696,6,1.187081,1.184522
153,100,2,701,6,0.260171,0.259951
153,100,3,697,6,1.620247,1.619705
153,100,4,699,6,0.233047,0.232839
153,100,5,700,6,1.167594,1.166554
153,100,6,699,6,0.127335,0.127354
153,100,7,698,6,0.126603,0.125987
151,160,1,701,6,1.785996,1.783183
151,160,2,701,6,0.488415,0.488678
151,160,3,699,6,2.128948,2.125641
151,160,4,702,6,0.235266,0.235505
151,160,5,699,6,1.088520,1.088469
151,160,6,699,6,0.151398,0.150779
151,160,7,702,6,0.490279,0.490501
140,400,1,694,6,1.951779,1.951510
140,400,2,699,6,0.864527,0.862783
140,400,3,697,6,2.508048,2.506710
140,400,4,700,6,0.822632,0.823391
140,400,5,695,6,1.804856,1.802536
140,400,6,700,6,0.751389,0.750086
140,400,7,696,6,0.775744,0.775865
156,40,1,698,6,0.722872,0.721170
156,40,2,699,6,0.118573,0.118060
156,40,3,696,6,0.778823,0.778705
156,40,4,699,6,0.036196,0.036069
156,40,5,696,6,0.433548,0.433366
156,40,6,695,6,0.040503,0.040289
156,40,7,697,6,0.087107,0.086532
152,160,1,702,6,1.539550,1.536242
152,160,2,700,6,0.487263,0.484411
152,160,3,700,6,2.304557,2.299376
152,160,4,701,6,0.189584,0.188571
152,160,5,700,6,1.446859,1.444716
152,160,6,698,6,0.242388,0.241450
152,160,7,700,6,0.245547,0.244870
148,320,1,697,6,1.763234,1.762799
148,320,2,696,6,0.558916,0.557817
148,320,3,697,6,2.643845,2.639192
148,320,4,699,6,1.113688,1.112575
148,320,5,700,6,2.149496,2.145634
148,320,6,695,6,0.798115,0.797468
148,320,7,699,6,0.500297,0.498975
154,40,1,696,6,0.780275,0.778502
154,40,2,699,6,0.094037,0.093639
154,40,3,701,6,0.988976,0.988614
154,40,4,700,6,0.027767,0.027926
154,40,5,699,6,0.525243,0.524523
154,40,6,697,6,0.045801,0.045738
154,40,7,696,6,0.062039,0.061741
150,180,1,699,6,1.410472,1.408486
150,180,2,701,6,0.515380,0.513240
150,180,3,699,6,1.989022,1.985894
150,180,4,703,6,0.443701,0.443645
150,180,5,703,6,1.916753,1.912744
150,180,6,702,6,0.523626,0.522249
150,180,7,701,6,0.589042,0.589967
149,340,1,698,6,2.173773,2.173341
149,340,2,695,6,0.630270,0.627064
149,340,3,701,6,2.713449,2.713000
149,340,4,697,6,0.803126,0.801356
149,340,5,694,6,1.725169,1.720875
149,340,6,697,6,0.076664,0.076587
149,340,7,701,6,1.014086,1.012737
155,60,1,694,6,0.880200,0.879565
155,60,2,701,6,0.086276,0.086000
155,60,3,695,6,1.077712,1.075862
155,60,4,699,6,0.073369,0.073511
155,60,5,697,6,0.663893,0.663149
155,60,6,697,6,0.018160,0.018101
155,60,7,705,6,0.081182,0.080965
153,120,1,696,6,1.316392,1.314332
153,120,2,702,6,0.319788,0.319372
153,120,3,700,6,1.801051,1.801148
153,120,4,698,6,0.281313,0.280958
153,120,5,703,6,1.322524,1.321090
153,120,6,696,6,0.161342,0.162373
153,120,7,693,6,0.158128,0.157710
156,60,1,702,6,0.943708,0.941616
156,60,2,700,6,0.213923,0.212637
156,60,3,697,6,1.011396,1.010982
156,60,4,696,6,0.067354,0.067226
156,60,5,697,6,0.573677,0.573350
156,60,6,694,6,0.072007,0.071638
156,60,7,699,6,0.142198,0.142266
151,180,1,702,6,1.896559,1.891403
151,180,2,704,6,0.552523,0.552990
151,180,3,698,6,2.259982,2.255421
151,180,4,701,6,0.266063,0.266713
151,180,5,698,6,1.164353,1.162997
151,180,6,700,6,0.184252,0.183730
151,180,7,702,6,0.561250,0.561250
148,340,1,697,6,1.807059,1.806765
148,340,2,696,6,0.589652,0.587623
148,340,3,698,6,2.693265,2.688521
148,340,4,701,6,1.161118,1.161873
148,340,5,700,6,2.224559,2.219478
148,340,6,696,6,0.843237,0.843237
148,340,7,699,6,0.546146,0.543365
150,200,1,696,6,1.475388,1.473330
150,200,2,701,6,0.600931,0.599330
150,200,3,700,6,2.084399,2.081075
150,200,4,705,6,0.505232,0.505301
150,200,5,703,6,2.043175,2.040831
150,200,6,701,6,0.572359,0.570525
150,200,7,700,6,0.652555,0.653373
155,80,1,697,6,1.032527,1.031839
155,80,2,696,6,0.117984,0.117604
155,80,3,695,6,1.277847,1.275285
155,80,4,698,6,0.115163,0.115071
155,80,5,699,6,0.821428,0.820337
155,80,6,697,6,0.028127,0.028087
155,80,7,702,6,0.131171,0.130761
154,60,1,696,6,1.064709,1.062170
154,60,2,698,6,0.154091,0.153216
154,60,3,702,6,1.335175,1.335175
154,60,4,697,6,0.058421,0.058499
154,60,5,700,6,0.730276,0.728927
154,60,6,698,6,0.077458,0.077367
154,60,7,697,6,0.105585,0.105148
153,140,1,696,6,1.423919,1.420487
153,140,2,703,6,0.371843,0.371201
153,140,3,700,6,1.972312,1.970662
153,140,4,699,6,0.335510,0.335274
153,140,5,701,6,1.469835,1.468895
153,140,6,699,6,0.194556,0.194104
153,140,7,696,6,0.190813,0.190489
156,80,1,702,6,1.139926,1.137883
156,80,2,701,6,0.294105,0.292765
156,80,3,696,6,1.201903,1.201635
156,80,4,695,6,0.105446,0.105225
156,80,5,696,6,0.689221,0.688357
156,80,6,693,6,0.101358,0.100849
156,80,7,696,6,0.204561,0.203059
151,200,1,703,6,1.981846,1.977358
151,200,2,701,6,0.603523,0.602887
151,200,3,700,6,2.378813,2.374732
151,200,4,699,6,0.303901,0.303663
151,200,5,698,6,1.242680,1.241249
151,200,6,700,6,0.215379,0.214770
151,200,7,703,6,0.620986,0.621077
157,20,1,698,6,0.394679,0.394631
157,20,2,700,6,0.030203,0.030140
157,20,3,694,6,0.495141,0.495386
157,20,4,693,6,0.015238,0.015166
157,20,5,699,6,0.269674,0.269493
157,20,6,700,6,0.013917,0.013927
157,20,7,701,6,0.011865,0.011826
149,360,1,700,6,2.207770,2.208485
149,360,2,694,6,0.665007,0.663937
149,360,3,702,6,2.786199,2.785354
149,360,4,698,6,0.855141,0.852597
149,360,5,695,6,1.773427,1.770826
149,360,6,697,6,0.083930,0.084007
149,360,7,700,6,1.060088,1.059496
152,180,1,698,6,1.661707,1.657910
152,180,2,698,6,0.546895,0.544894
152,180,3,697,6,2.437320,2.432299
152,180,4,696,6,0.240438,0.239314
152,180,5,700,6,1.563992,1.562120
152,180,6,696,6,0.281025,0.280226
152,180,7,699,6,0.289630,0.289419
155,100,1,696,6,1.166727,1.166491
155,100,2,697,6,0.156379,0.155005
155,100,3,699,6,1.437816,1.434900
155,100,4,698,6,0.160685,0.160316
155,100,5,697,6,0.961727,0.960242
155,100,6,698,6,0.038185,0.038121
155,100,7,702,6,0.186941,0.186768
156,100,1,700,6,1.315566,1.312318
156,100,2,698,6,0.375854,0.374105
156,100,3,695,6,1.351042,1.349669
156,100,4,698,6,0.146377,0.145617
156,100,5,697,6,0.796513,0.795921
156,100,6,691,6,0.128196,0.127612
156,100,7,696,6,0.268809,0.267621
153,160,1,695,6,1.516709,1.514608
153,160,2,703,6,0.448206,0.447568
153,160,3,699,6,2.123564,2.123230
153,160,4,698,6,0.384650,0.384632
153,160,5,701,6,1.616016,1.614314
153,160,6,697,6,0.223608,0.223691
153,160,7,695,6,0.223556,0.223140
148,360,1,698,6,1.850424,1.850337
148,360,2,695,6,0.622070,0.621294
148,360,3,699,6,2.752566,2.749148
148,360,4,702,6,1.198747,1.198844
148,360,5,701,6,2.277505,2.272445
148,360,6,698,6,0.879068,0.878948
148,360,7,696,6,0.593335,0.589521
151,220,1,701,6,2.082626,2.078471
151,220,2,704,6,0.675575,0.676266
151,220,3,699,6,2.479329,2.475236
151,220,4,700,6,0.344078,0.343281
151,220,5,698,6,1.311217,1.309697
151,220,6,702,6,0.242610,0.241287
151,220,7,704,6,0.683647,0.684017
150,220,1,697,6,1.538208,1.537805
150,220,2,701,6,0.667055,0.664251
150,220,3,701,6,2.180975,2.176541
150,220,4,704,6,0.579683,0.580017
150,220,5,704,6,2.158860,2.153704
150,220,6,701,6,0.615571,0.613767
150,220,7,703,6,0.719784,0.719875
154,80,1,697,6,1.300657,1.296715
154,80,2,701,6,0.224537,0.223513
154,80,3,702,6,1.631664,1.629746
154,80,4,697,6,0.081686,0.082233
154,80,5,698,6,0.923990,0.922842
154,80,6,697,6,0.109899,0.109939
154,80,7,695,6,0.148775,0.148573
155,120,1,696,6,1.280394,1.279255
155,120,2,697,6,0.195258,0.194051
155,120,3,697,6,1.571061,1.569044
155,120,4,699,6,0.199369,0.199149
155,120,5,698,6,1.092226,1.090555
155,120,6,697,6,0.055968,0.055844
155,120,7,703,6,0.236729,0.235881
156,120,1,699,6,1.466427,1.463142
156,120,2,696,6,0.457692,0.455610
156,120,3,697,6,1.478506,1.477335
156,120,4,695,6,0.191970,0.191488
156,120,5,697,6,0.885468,0.884106
156,120,6,693,6,0.157190,0.156333
156,120,7,697,6,0.332101,0.330208
149,380,1,701,6,2.264857,2.263786
149,380,2,695,6,0.699967,0.699447
149,380,3,702,6,2.843421,2.843421
149,380,4,696,6,0.896886,0.894760
149,380,5,695,6,1.820767,1.814039
149,380,6,698,6,0.090726,0.090590
149,380,7,701,6,1.109849,1.109221
153,180,1,698,6,1.627397,1.625625
153,180,2,702,6,0.521877,0.521151
153,180,3,701,6,2.245130,2.243836
153,180,4,697,6,0.429383,0.429084
153,180,5,701,6,1.747654,1.745877
153,180,6,697,6,0.255221,0.255306
153,180,7,699,6,0.259332,0.258866
148,380,1,697,6,1.882072,1.881051
148,380,2,696,6,0.656327,0.656069
148,380,3,699,6,2.802849,2.799739
148,380,4,700,6,1.261241,1.260659
148,380,5,698,6,2.343947,2.340634
148,380,6,696,6,0.918423,0.917278
148,380,7,698,6,0.628370,0.625455
151,240,1,701,6,2.167137,2.163253
151,240,2,701,6,0.734564,0.735158
151,240,3,698,6,2.575523,2.573584
151,240,4,699,6,0.383942,0.383128
151,240,5,698,6,1.365210,1.366237
151,240,6,700,6,0.270978,0.270217
151,240,7,700,6,0.741427,0.742087
150,240,1,698,6,1.598267,1.596159
150,240,2,700,6,0.734179,0.731741
150,240,3,699,6,2.272314,2.267830
150,240,4,705,6,0.639666,0.639144
150,240,5,703,6,2.274082,2.269119
150,240,6,699,6,0.655207,0.653924
150,240,7,700,6,0.802240,0.801867
157,40,1,697,6,0.663059,0.662729
157,40,2,701,6,0.082785,0.082792
157,40,3,694,6,0.815606,0.815561
157,40,4,692,6,0.042658,0.042244
157,40,5,696,6,0.450947,0.450479
157,40,6,700,6,0.041194,0.041208
157,40,7,701,6,0.034644,0.034605
152,200,1,701,6,1.757242,1.754875
152,200,2,698,6,0.609461,0.606258
152,200,3,697,6,2.559888,2.555092
152,200,4,698,6,0.299881,0.298792
152,200,5,701,6,1.664406,1.663146
152,200,6,697,6,0.326687,0.325834
152,200,7,699,6,0.332073,0.331693
154,100,1,696,6,1.503325,1.499088
154,100,2,700,6,0.292714,0.292440
154,100,3,701,6,1.888782,1.888368
154,100,4,697,6,0.115583,0.115749
154,100,5,702,6,1.096397,1.094029
154,100,6,696,6,0.148803,0.148969
154,100,7,698,6,0.211955,0.211668
155,140,1,698,6,1.387769,1.385897
155,140,2,699,6,0.238570,0.236751
155,140,3,700,6,1.687171,1.682452
155,140,4,699,6,0.240899,0.240408
155,140,5,698,6,1.199620,1.196736
155,140,6,701,6,0.079019,0.078846
155,140,7,701,6,0.294128,0.293531
153,200,1,697,6,1.719110,1.718085
153,200,2,699,6,0.574363,0.573020
153,200,3,700,6,2.382332,2.379051
153,200,4,698,6,0.484212,0.483974
153,200,5,700,6,1.852142,1.850404
153,200,6,695,6,0.283091,0.284267
153,200,7,697,6,0.297381,0.297135
148,400,1,698,6,1.925287,1.924767
148,400,2,696,6,0.688747,0.687401
148,400,3,696,6,2.859395,2.855542
148,400,4,701,6,1.313548,1.313223
148,400,5,700,6,2.399038,2.395083
148,400,6,694,6,0.955134,0.953682
148,400,7,700,6,0.661141,0.658724
151,260,1,700,6,2.245047,2.239339
151,260,2,702,6,0.801014,0.801014
151,260,3,701,6,2.649138,2.643404
151,260,4,699,6,0.421524,0.422219
151,260,5,699,6,1.425575,1.424765
151,260,6,703,6,0.298630,0.297160
151,260,7,704,6,0.812365,0.812733
150,260,1,699,6,1.662556,1.662058
150,260,2,699,6,0.799306,0.796496
150,260,3,701,6,2.356952,2.352620
150,260,4,701,6,0.701399,0.701448
150,260,5,703,6,2.382349,2.377173
150,260,6,701,6,0.680596,0.677646
150,260,7,703,6,0.868027,0.867029
152,220,1,700,6,1.863567,1.861232
152,220,2,697,6,0.671280,0.668602
152,220,3,696,6,2.671944,2.665533
152,220,4,699,6,0.345238,0.343459
152,220,5,699,6,1.771705,1.768998
152,220,6,695,6,0.374941,0.373933
152,220,7,699,6,0.373901,0.373204
154,120,1,697,6,1.676086,1.668671
154,120,2,700,6,0.354968,0.355088
154,120,3,701,6,2.124139,2.123571
154,120,4,698,6,0.144020,0.144236
154,120,5,699,6,1.253569,1.250957
154,120,6,696,6,0.189870,0.190288
154,120,7,696,6,0.261836,0.261219
157,60,1,700,6,0.865826,0.865632
157,60,2,701,6,0.138500,0.138650
157,60,3,696,6,1.037560,1.036940
157,60,4,687,6,0.072741,0.072495
157,60,5,698,6,0.586993,0.586302
157,60,6,700,6,0.072524,0.072512
157,60,7,700,6,0.066803,0.066951
153,220,1,698,6,1.797646,1.793114
153,220,2,699,6,0.626398,0.625033
153,220,3,699,6,2.513197,2.512696
153,220,4,696,6,0.525165,0.524946
153,220,5,699,6,1.947682,1.944506
153,220,6,696,6,0.315497,0.315390
153,220,7,698,6,0.330392,0.330002
151,280,1,702,6,2.316312,2.308939
151,280,2,702,6,0.859875,0.859651
151,280,3,700,6,2.746778,2.742013
151,280,4,699,6,0.468331,0.468252
151,280,5,699,6,1.468963,1.468119
151,280,6,699,6,0.328987,0.327239
151,280,7,702,6,0.861301,0.862713
156,140,1,704,6,1.600534,1.598449
156,140,2,700,6,0.537521,0.536449
156,140,3,695,6,1.589526,1.588098
156,140,4,697,6,0.232987,0.232235
156,140,5,697,6,0.965757,0.965003
156,140,6,694,6,0.189335,0.188366
156,140,7,697,6,0.386687,0.385405
150,280,1,698,6,1.728621,1.726103
150,280,2,702,6,0.865441,0.862782
150,280,3,699,6,2.434490,2.431196
150,280,4,705,6,0.776242,0.776488
150,280,5,702,6,2.483699,2.481386
150,280,6,703,6,0.701894,0.700288
150,280,7,700,6,0.919868,0.920658
149,400,1,699,6,2.313114,2.314182
149,400,2,693,6,0.737669,0.735835
149,400,3,701,6,2.903517,2.902518
149,400,4,699,6,0.940097,0.938008
149,400,5,696,6,1.865059,1.859194
149,400,6,699,6,0.098801,0.098781
149,400,7,699,6,1.155436,1.155064
152,240,1,701,6,1.983402,1.981412
152,240,2,699,6,0.758582,0.754465
152,240,3,698,6,2.770856,2.764886
152,240,4,700,6,0.381338,0.379811
152,240,5,700,6,1.864631,1.863218
152,240,6,698,6,0.426353,0.425699
152,240,7,698,6,0.417162,0.416484
154,140,1,697,6,1.833931,1.827424
154,140,2,701,6,0.428019,0.428785
154,140,3,701,6,2.335383,2.334031
154,140,4,699,6,0.169320,0.169759
154,140,5,698,6,1.375559,1.373896
154,140,6,697,6,0.228194,0.228625
154,140,7,697,6,0.316870,0.316778
157,80,1,699,6,1.031432,1.031145
157,80,2,702,6,0.205752,0.205010
157,80,3,694,6,1.216410,1.215667
157,80,4,695,6,0.106194,0.105701
157,80,5,699,6,0.702291,0.701306
157,80,6,700,6,0.110689,0.110716
157,80,7,701,6,0.105964,0.105866
155,160,1,695,6,1.487957,1.485512
155,160,2,697,6,0.274365,0.272448
155,160,3,697,6,1.791256,1.787215
155,160,4,699,6,0.282277,0.281039
155,160,5,696,6,1.297078,1.295616
155,160,6,698,6,0.104332,0.104166
155,160,7,704,6,0.337253,0.336469
153,240,1,697,6,1.873926,1.872472
153,240,2,701,6,0.681549,0.681026
153,240,3,701,6,2.619655,2.618826
153,240,4,698,6,0.567399,0.566324
153,240,5,700,6,2.035819,2.032937
153,240,6,702,6,0.345546,0.345213
153,240,7,701,6,0.358187,0.357743
158,20,1,696,6,0.374143,0.374444
158,20,2,699,6,0.017742,0.017666
158,20,3,695,6,0.543307,0.543550
158,20,4,698,6,0.019858,0.019782
158,20,5,697,6,0.280577,0.280458
158,20,6,700,6,0.006974,0.006998
158,20,7,694,6,0.000120,0.000119
151,300,1,700,6,2.391309,2.387671
151,300,2,702,6,0.921803,0.922566
151,300,3,699,6,2.810251,2.805468
151,300,4,698,6,0.507299,0.508197
151,300,5,698,6,1.521846,1.521024
151,300,6,703,6,0.357890,0.355688
151,300,7,705,6,0.907547,0.908397
150,300,1,699,6,1.790779,1.790003
150,300,2,700,6,0.946220,0.942620
150,300,3,700,6,2.513791,2.508542
150,300,4,702,6,0.833962,0.834426
150,300,5,701,6,2.575296,2.570893
150,300,6,700,6,0.727325,0.725414
150,300,7,702,6,0.981861,0.980555
159,20,1,699,6,0.427893,0.427331
159,20,2,695,6,0.016556,0.016523
159,20,3,698,6,0.499725,0.499849
159,20,4,694,6,0.024460,0.024314
159,20,5,695,6,0.265841,0.265863
159,20,6,692,6,0.005701,0.005676
159,20,7,694,6,0.011725,0.011699
154,160,1,696,6,1.978663,1.972180
154,160,2,700,6,0.487776,0.488777
154,160,3,702,6,2.515424,2.511825
154,160,4,698,6,0.204895,0.205232
154,160,5,700,6,1.517781,1.513683
154,160,6,695,6,0.266677,0.267605
154,160,7,699,6,0.370656,0.368983
152,260,1,701,6,2.108419,2.106177
152,260,2,698,6,0.805333,0.801772
152,260,3,700,6,2.862360,2.856287
152,260,4,697,6,0.405739,0.404223
152,260,5,700,6,1.968917,1.966059
152,260,6,697,6,0.487845,0.486708
152,260,7,699,6,0.455618,0.454242
157,100,1,698,6,1.166841,1.165368
157,100,2,700,6,0.273258,0.272080
157,100,3,694,6,1.365091,1.363923
157,100,4,697,6,0.145830,0.144962
157,100,5,696,6,0.798803,0.798100
157,100,6,699,6,0.145727,0.145422
157,100,7,701,6,0.149501,0.149479
153,260,1,697,6,1.949150,1.945532
153,260,2,703,6,0.739291,0.738137
153,260,3,697,6,2.717222,2.716877
153,260,4,694,6,0.617927,0.618055
153,260,5,700,6,2.136976,2.136008
153,260,6,697,6,0.366025,0.367687
153,260,7,700,6,0.383424,0.383009
159,40,1,699,6,0.718068,0.717077
159,40,2,696,6,0.051419,0.051068
159,40,3,701,6,0.830611,0.830891
159,40,4,696,6,0.072294,0.071814
159,40,5,697,6,0.453710,0.453616
159,40,6,693,6,0.018019,0.017950
159,40,7,694,6,0.038224,0.038017
150,320,1,695,6,1.863811,1.861089
150,320,2,702,6,1.000555,0.995618
150,320,3,700,6,2.579589,2.574148
150,320,4,703,6,0.898724,0.898659
150,320,5,704,6,2.659970,2.653190
150,320,6,698,6,0.762044,0.759502
150,320,7,704,6,1.041561,1.043548
154,180,1,697,6,2.126074,2.120980
154,180,2,702,6,0.552828,0.552820
154,180,3,701,6,2.670235,2.668440
154,180,4,698,6,0.226648,0.227287
154,180,5,702,6,1.640990,1.635022
154,180,6,697,6,0.302805,0.303006
154,180,7,698,6,0.422868,0.422036
156,160,1,700,6,1.733555,1.729740
156,160,2,701,6,0.606730,0.603388
156,160,3,693,6,1.692911,1.690886
156,160,4,697,6,0.276650,0.275752
156,160,5,694,6,1.042128,1.041018
156,160,6,691,6,0.224859,0.224129
156,160,7,697,6,0.443068,0.442142
152,280,1,700,6,2.246836,2.244024
152,280,2,700,6,0.853251,0.848784
152,280,3,696,6,2.941501,2.935409
152,280,4,698,6,0.436559,0.434874
152,280,5,702,6,2.061828,2.061828
152,280,6,696,6,0.539046,0.537911
152,280,7,697,6,0.503421,0.502245
157,120,1,700,6,1.283644,1.282005
157,120,2,700,6,0.339420,0.338576
157,120,3,696,6,1.494415,1.493814
157,120,4,695,6,0.175160,0.174739
157,120,5,695,6,0.893406,0.893179
157,120,6,703,6,0.187143,0.187235
157,120,7,702,6,0.208189,0.207937
151,320,1,701,6,2.445701,2.441295
151,320,2,703,6,0.977636,0.977131
151,320,3,701,6,2.893854,2.888927
151,320,4,699,6,0.543427,0.541627
151,320,5,698,6,1.565992,1.564050
151,320,6,703,6,0.383807,0.381984
151,320,7,704,6,0.938964,0.940255
153,280,1,697,6,2.032578,2.030132
153,280,2,700,6,0.791966,0.789858
153,280,3,701,6,2.796283,2.794109
153,280,4,695,6,0.662417,0.661770
153,280,5,699,6,2.226805,2.224058
153,280,6,701,6,0.394619,0.394522
153,280,7,699,6,0.409769,0.409495
155,180,1,696,6,1.584403,1.582398
155,180,2,697,6,0.307520,0.306088
155,180,3,696,6,1.875846,1.872262
155,180,4,697,6,0.321399,0.320867
155,180,5,697,6,1.376856,1.375903
155,180,6,698,6,0.128852,0.128607
155,180,7,703,6,0.385298,0.384033
159,60,1,697,6,0.951046,0.949648
159,60,2,698,6,0.093404,0.093012
159,60,3,701,6,1.086966,1.086724
159,60,4,696,6,0.126495,0.125374
159,60,5,698,6,0.608629,0.607996
159,60,6,698,6,0.036492,0.036363
159,60,7,693,6,0.076436,0.076116
158,40,1,698,6,0.622035,0.622113
158,40,2,696,6,0.042800,0.042437
158,40,3,695,6,0.904038,0.903770
158,40,4,697,6,0.060038,0.059743
158,40,5,696,6,0.511820,0.511145
158,40,6,696,6,0.029338,0.029371
158,40,7,698,6,0.001131,0.001125
150,340,1,698,6,1.922609,1.920390
150,340,2,699,6,1.042966,1.039410
150,340,3,699,6,2.653319,2.650330
150,340,4,704,6,0.953572,0.953663
150,340,5,704,6,2.736503,2.727895
150,340,6,702,6,0.809600,0.807262
150,340,7,704,6,1.099600,1.100242
154,200,1,697,6,2.231109,2.223405
154,200,2,699,6,0.594475,0.594370
154,200,3,703,6,2.837474,2.834860
154,200,4,699,6,0.252468,0.253358
154,200,5,700,6,1.770216,1.766345
154,200,6,698,6,0.344482,0.344227
154,200,7,698,6,0.463046,0.463102
152,300,1,700,6,2.359717,2.356698
152,300,2,701,6,0.906781,0.903843
152,300,3,697,6,3.025279,3.019265
152,300,4,699,6,0.473288,0.471027
152,300,5,701,6,2.142982,2.140060
152,300,6,696,6,0.592844,0.591722
152,300,7,697,6,0.543917,0.544057
157,140,1,698,6,1.389971,1.388738
157,140,2,702,6,0.401341,0.400957
157,140,3,696,6,1.595600,1.595283
157,140,4,697,6,0.204338,0.204164
157,140,5,698,6,0.989202,0.987869
157,140,6,702,6,0.217617,0.217573
157,140,7,702,6,0.261993,0.261427
153,300,1,696,6,2.101624,2.099014
153,300,2,699,6,0.839482,0.839205
153,300,3,700,6,2.874392,2.871103
153,300,4,698,6,0.720992,0.720352
153,300,5,700,6,2.322452,2.318315
153,300,6,696,6,0.414639,0.416234
153,300,7,699,6,0.435530,0.435539
159,80,1,701,6,1.141309,1.139283
159,80,2,696,6,0.144441,0.143790
159,80,3,698,6,1.300867,1.300070
159,80,4,696,6,0.187929,0.186762
159,80,5,699,6,0.736984,0.736608
159,80,6,693,6,0.065180,0.064736
